customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,rfm_segment
CUST_002791,99,9,5285.31,1,3,2,6,Lost
CUST_002792,43,8,9378.789999999999,3,3,4,10,Loyal Customers
CUST_002793,63,6,3913.81,2,1,1,4,Lost
CUST_002794,285,9,8282.17,1,3,4,8,Cannot Lose Them
CUST_002795,4,14,7563.61,5,5,3,13,Champions
CUST_002796,56,10,10468.83,2,4,5,11,At Risk
CUST_002797,7,11,13680.72,5,4,5,14,Champions
CUST_002798,32,4,3665.31,3,1,1,5,Promising
CUST_002799,16,9,8862.619999999999,4,3,4,11,Loyal Customers
CUST_002800,66,11,11263.85,2,4,5,11,At Risk
CUST_002801,62,5,4350.72,2,1,2,5,Lost
CUST_002802,64,12,8006.6,2,5,4,11,At Risk
CUST_002803,96,9,14790.08,1,3,5,9,At Risk
CUST_002804,208,5,3574.7400000000002,1,1,1,3,Lost
CUST_002805,16,8,4389.9,4,3,2,9,Potential Loyalists
CUST_002806,23,10,10120.75,4,4,5,13,Champions
CUST_002807,14,16,11444.48,4,5,5,14,Champions
CUST_002808,118,9,3480.62,1,3,1,5,Lost
CUST_002809,5,10,4013.13,5,4,2,11,Loyal Customers
CUST_002810,69,12,6118.95,2,5,3,10,At Risk
CUST_002811,9,10,9529.41,5,4,4,13,Champions
CUST_002812,25,9,10038.15,4,3,4,11,Loyal Customers
CUST_002813,75,7,7587.47,2,2,3,7,Cannot Lose Them
CUST_002814,1,6,4195.27,5,1,2,8,Promising
CUST_002815,162,4,2690.37,1,1,1,3,Lost
CUST_002816,2,9,11489.43,5,3,5,13,Champions
CUST_002817,65,12,14165.869999999999,2,5,5,12,At Risk
CUST_002818,29,9,4888.08,4,3,2,9,Potential Loyalists
CUST_002819,1,10,9519.84,5,4,4,13,Champions
CUST_002820,0,9,7645.5199999999995,5,3,3,11,Loyal Customers
CUST_002821,27,7,4532.36,4,2,2,8,Promising
CUST_002822,62,7,12837.24,2,2,5,9,At Risk
CUST_002823,4,12,12770.65,5,5,5,15,Champions
CUST_002824,45,13,9367.6,3,5,4,12,Loyal Customers
CUST_002825,62,7,3306.42,2,2,1,5,Lost
CUST_002826,14,5,2692.52,4,1,1,6,Promising
CUST_002827,6,6,14056.47,5,1,5,11,Loyal Customers
CUST_002828,62,10,10164.14,2,4,5,11,At Risk
CUST_002829,59,8,7588.66,2,3,3,8,Cannot Lose Them
CUST_002830,18,9,3408.61,4,3,1,8,Need Attention
CUST_002831,64,5,5251.5,2,1,2,5,Lost
CUST_002832,6,11,3403.7200000000003,5,4,1,10,Loyal Customers
CUST_002833,79,5,5642.679999999999,2,1,2,5,Lost
CUST_002834,99,6,2836.5199999999995,1,1,1,3,Lost
CUST_002835,12,8,7395.66,5,3,3,11,Loyal Customers
CUST_002836,80,5,1591.94,2,1,1,4,Lost
CUST_002837,23,12,5747.95,4,5,2,11,Loyal Customers
CUST_002838,7,4,7316.15,5,1,3,9,Potential Loyalists
CUST_002839,111,8,4656.6900000000005,1,3,2,6,Lost
CUST_002840,11,9,5491.3099999999995,5,3,2,10,Loyal Customers
CUST_002841,140,8,5762.83,1,3,2,6,Lost
CUST_002842,113,11,10539.029999999999,1,4,5,10,At Risk
CUST_002843,99,7,10160.07,1,2,5,8,Cannot Lose Them
CUST_002844,6,11,7734.45,5,4,4,13,Champions
CUST_002845,42,5,3401.5800000000004,3,1,1,5,Promising
CUST_002846,50,5,3046.26,3,1,1,5,Promising
CUST_002847,328,4,3699.71,1,1,1,3,Lost
CUST_002848,21,5,4090.55,4,1,2,7,Promising
CUST_002849,33,8,5280.8099999999995,3,3,2,8,Need Attention
CUST_002850,2,9,7748.34,5,3,4,12,Loyal Customers
CUST_002851,18,11,12791.89,4,4,5,13,Champions
CUST_002852,62,8,9011.79,2,3,4,9,At Risk
CUST_002853,71,12,4960.02,2,5,2,9,At Risk
CUST_002854,146,14,13251.32,1,5,5,11,At Risk
CUST_002855,8,15,9566.26,5,5,4,14,Champions
CUST_002856,73,9,6114.15,2,3,3,8,Cannot Lose Them
CUST_002857,41,8,11366.62,3,3,5,11,Loyal Customers
CUST_002858,78,8,2823.98,2,3,1,6,Lost
CUST_002859,38,9,5424.66,3,3,2,8,Need Attention
CUST_002860,39,10,10797.86,3,4,5,12,Loyal Customers
CUST_002861,35,11,7860.889999999999,3,4,4,11,Loyal Customers
CUST_002862,32,11,7081.57,3,4,3,10,Loyal Customers
CUST_002863,27,2,2164.92,4,1,1,6,Promising
CUST_002864,5,12,11639.94,5,5,5,15,Champions
CUST_002865,142,6,6114.12,1,1,3,5,Lost
CUST_002866,0,9,6971.9,5,3,3,11,Loyal Customers
CUST_002867,4,9,5712.49,5,3,2,10,Loyal Customers
CUST_002868,33,4,2649.4300000000003,3,1,1,5,Promising
CUST_002869,108,7,6900.1900000000005,1,2,3,6,Lost
CUST_002870,129,7,5070.89,1,2,2,5,Lost
CUST_002871,192,5,5445.57,1,1,2,4,Lost
CUST_002872,31,7,3839.01,3,2,1,6,Promising
CUST_002873,29,9,5026.53,4,3,2,9,Potential Loyalists
CUST_002874,7,7,7110.96,5,2,3,10,Loyal Customers
CUST_002875,8,8,4600.35,5,3,2,10,Loyal Customers
CUST_002876,14,3,3129.48,4,1,1,6,Promising
CUST_002877,12,12,5931.66,5,5,3,13,Champions
CUST_002878,18,8,4013.11,4,3,2,9,Potential Loyalists
CUST_002879,5,6,4217.4,5,1,2,8,Promising
CUST_002880,11,11,9151.65,5,4,4,13,Champions
CUST_002881,5,11,12158.939999999999,5,4,5,14,Champions
CUST_002882,41,5,8256.67,3,1,4,8,Promising
CUST_002883,155,10,7990.799999999999,1,4,4,9,At Risk
CUST_002884,77,6,4580.83,2,1,2,5,Lost
CUST_002885,18,9,7077.22,4,3,3,10,Loyal Customers
CUST_002886,39,9,5561.41,3,3,2,8,Need Attention
CUST_002887,41,7,3995.67,3,2,1,6,Promising
CUST_002888,16,6,4348.23,4,1,2,7,Promising
CUST_002889,21,10,8656.47,4,4,4,12,Loyal Customers
CUST_002890,41,13,7715.19,3,5,4,12,Loyal Customers
CUST_002891,32,10,12392.83,3,4,5,12,Loyal Customers
CUST_002892,32,7,4858.98,3,2,2,7,Promising
CUST_002893,103,10,11741.619999999999,1,4,5,10,At Risk
CUST_002894,72,7,4196.83,2,2,2,6,Lost
CUST_002895,56,10,9175.68,2,4,4,10,At Risk
CUST_002896,56,9,11045.33,2,3,5,10,At Risk
CUST_002897,43,6,4120.58,3,1,2,6,Promising
CUST_002898,62,10,5267.469999999999,2,4,2,8,Cannot Lose Them
CUST_002899,0,7,5896.07,5,2,3,10,Loyal Customers
CUST_002900,16,8,11199.82,4,3,5,12,Loyal Customers
CUST_002901,76,6,5569.93,2,1,2,5,Lost
CUST_002902,69,10,7522.849999999999,2,4,3,9,At Risk
CUST_002903,24,12,13398.95,4,5,5,14,Champions
CUST_002904,65,11,9154.35,2,4,4,10,At Risk
CUST_002905,26,10,7760.74,4,4,4,12,Loyal Customers
CUST_002906,365,2,1206.02,1,1,1,3,Lost
CUST_002907,3,3,3368.1499999999996,5,1,1,7,New Customers
CUST_002908,3,12,8314.8,5,5,4,14,Champions
CUST_002909,48,9,6786.28,3,3,3,9,Need Attention
CUST_002910,49,9,6111.13,3,3,3,9,Need Attention
CUST_002911,38,11,6369.88,3,4,3,10,Loyal Customers
CUST_002912,35,11,12384.06,3,4,5,12,Loyal Customers
CUST_002913,51,5,1185.1399999999999,3,1,1,5,Promising
CUST_002914,53,11,6743.9400000000005,3,4,3,10,Loyal Customers
CUST_002915,33,5,2369.08,3,1,1,5,Promising
CUST_002916,21,6,5486.47,4,1,2,7,Promising
CUST_002917,33,8,6272.9800000000005,3,3,3,9,Need Attention
CUST_002918,6,8,5904.07,5,3,3,11,Loyal Customers
CUST_002919,19,8,9784.03,4,3,4,11,Loyal Customers
CUST_002920,18,5,3146.82,4,1,1,6,Promising
CUST_002921,89,12,8357.65,2,5,4,11,At Risk
CUST_002922,23,7,7874.41,4,2,4,10,Loyal Customers
CUST_002923,106,9,11246.97,1,3,5,9,At Risk
CUST_002924,46,8,9667.12,3,3,4,10,Loyal Customers
CUST_002925,43,6,6006.61,3,1,3,7,Promising
CUST_002926,78,10,6862.7,2,4,3,9,At Risk
CUST_002927,34,13,5189.72,3,5,2,10,Loyal Customers
CUST_002928,84,6,6763.8,2,1,3,6,Lost
CUST_002929,58,11,11991.0,2,4,5,11,At Risk
CUST_002930,62,8,4489.719999999999,2,3,2,7,Cannot Lose Them
CUST_002931,10,10,3006.24,5,4,1,10,Loyal Customers
CUST_002932,263,4,7116.22,1,1,3,5,Lost
CUST_002933,61,5,3851.35,2,1,1,4,Lost
CUST_002934,64,10,10657.890000000001,2,4,5,11,At Risk
CUST_002935,31,9,5388.2,3,3,2,8,Need Attention
CUST_002936,101,11,5535.93,1,4,2,7,Cannot Lose Them
CUST_002937,119,9,4607.099999999999,1,3,2,6,Lost
CUST_002938,143,12,8375.42,1,5,4,10,At Risk
CUST_002939,257,9,9983.060000000001,1,3,4,8,Cannot Lose Them
CUST_002940,12,13,11260.38,5,5,5,15,Champions
CUST_002941,9,10,6327.6900000000005,5,4,3,12,Loyal Customers
CUST_002942,0,9,5959.65,5,3,3,11,Loyal Customers
CUST_002943,2,9,5578.570000000001,5,3,2,10,Loyal Customers
CUST_002944,212,8,2460.2799999999997,1,3,1,5,Lost
CUST_002945,8,7,6170.81,5,2,3,10,Loyal Customers
CUST_002946,13,13,7929.54,5,5,4,14,Champions
CUST_002947,107,9,5083.17,1,3,2,6,Lost
CUST_002948,33,7,6449.42,3,2,3,8,Promising
CUST_002949,159,8,8602.45,1,3,4,8,Cannot Lose Them
CUST_002950,61,11,17154.12,2,4,5,11,At Risk
CUST_002951,35,9,9333.38,3,3,4,10,Loyal Customers
CUST_002952,49,8,6193.12,3,3,3,9,Need Attention
CUST_002953,24,6,3406.31,4,1,1,6,Promising
CUST_002954,32,10,7184.280000000001,3,4,3,10,Loyal Customers
CUST_002955,55,10,12504.28,2,4,5,11,At Risk
CUST_002956,26,8,6594.88,4,3,3,10,Loyal Customers
CUST_002957,60,7,4354.39,2,2,2,6,Lost
CUST_002958,46,13,17754.36,3,5,5,13,Champions
CUST_002959,23,12,6742.4,4,5,3,12,Loyal Customers
CUST_002960,14,8,9342.91,4,3,4,11,Loyal Customers
CUST_002961,58,11,9741.84,2,4,4,10,At Risk
CUST_002962,283,4,1175.75,1,1,1,3,Lost
CUST_002963,152,9,3314.44,1,3,1,5,Lost
CUST_002964,35,11,11268.86,3,4,5,12,Loyal Customers
CUST_002965,35,8,6591.46,3,3,3,9,Need Attention
CUST_002966,1,8,11586.01,5,3,5,13,Champions
CUST_002967,24,7,8891.05,4,2,4,10,Loyal Customers
CUST_002968,40,11,10092.45,3,4,5,12,Loyal Customers
CUST_002969,51,5,5261.82,3,1,2,6,Promising
CUST_002970,71,12,9323.21,2,5,4,11,At Risk
CUST_002971,186,4,1187.71,1,1,1,3,Lost
CUST_002972,6,3,1539.23,5,1,1,7,New Customers
CUST_002973,50,8,6709.02,3,3,3,9,Need Attention
CUST_002974,0,10,9881.58,5,4,4,13,Champions
CUST_002975,0,7,10811.189999999999,5,2,5,12,Loyal Customers
CUST_002976,6,10,9057.3,5,4,4,13,Champions
CUST_002977,29,11,7387.72,4,4,3,11,Loyal Customers
CUST_002978,119,6,4408.48,1,1,2,4,Lost
CUST_002979,246,4,1299.3200000000002,1,1,1,3,Lost
CUST_002980,12,11,9257.33,5,4,4,13,Champions
CUST_002981,21,4,4096.16,4,1,2,7,Promising
CUST_002982,44,11,18033.4,3,4,5,12,Loyal Customers
CUST_002983,50,15,6349.91,3,5,3,11,Loyal Customers
CUST_002984,76,9,9363.87,2,3,4,9,At Risk
CUST_002985,287,5,4819.95,1,1,2,4,Lost
CUST_002986,46,9,6290.1900000000005,3,3,3,9,Need Attention
CUST_002987,30,14,9182.16,4,5,4,13,Champions
CUST_002988,77,8,5155.18,2,3,2,7,Cannot Lose Them
CUST_002989,17,9,4761.51,4,3,2,9,Potential Loyalists
CUST_002990,17,13,12293.550000000001,4,5,5,14,Champions
CUST_002991,3,11,7298.57,5,4,3,12,Loyal Customers
CUST_002992,20,8,13443.85,4,3,5,12,Loyal Customers
CUST_002993,20,13,9072.73,4,5,4,13,Champions
CUST_002994,27,11,7295.37,4,4,3,11,Loyal Customers
CUST_002995,68,8,6556.46,2,3,3,8,Cannot Lose Them
CUST_002996,5,9,3248.59,5,3,1,9,Potential Loyalists
CUST_002997,29,13,12305.3,4,5,5,14,Champions
CUST_002998,78,9,10763.33,2,3,5,10,At Risk
CUST_002999,50,4,1257.82,3,1,1,5,Promising
CUST_003000,58,6,5201.75,2,1,2,5,Lost
CUST_003001,40,13,12672.02,3,5,5,13,Champions
CUST_003002,23,11,8798.41,4,4,4,12,Loyal Customers
CUST_003003,26,7,8295.78,4,2,4,10,Loyal Customers
CUST_003004,49,10,8844.68,3,4,4,11,Loyal Customers
CUST_003005,11,8,4184.61,5,3,2,10,Loyal Customers
CUST_003006,63,6,4639.49,2,1,2,5,Lost
CUST_003007,44,12,8671.86,3,5,4,12,Loyal Customers
CUST_003008,5,9,3823.97,5,3,1,9,Potential Loyalists
CUST_003009,160,8,7959.66,1,3,4,8,Cannot Lose Them
CUST_003010,48,10,5726.24,3,4,2,9,Need Attention
CUST_003011,17,10,6179.98,4,4,3,11,Loyal Customers
CUST_003012,3,5,2763.66,5,1,1,7,New Customers
CUST_003013,68,9,7808.599999999999,2,3,4,9,At Risk
CUST_003014,24,9,2486.9,4,3,1,8,Need Attention
CUST_003015,18,4,1137.63,4,1,1,6,Promising
CUST_003016,49,9,9220.41,3,3,4,10,Loyal Customers
CUST_003017,162,5,4474.03,1,1,2,4,Lost
CUST_003018,82,4,5547.97,2,1,2,5,Lost
CUST_003019,7,9,8819.67,5,3,4,12,Loyal Customers
CUST_003020,19,10,3681.41,4,4,1,9,Potential Loyalists
CUST_003021,65,5,2239.48,2,1,1,4,Lost
CUST_003022,75,7,2987.42,2,2,1,5,Lost
CUST_003023,62,9,8822.51,2,3,4,9,At Risk
CUST_003024,82,10,11636.4,2,4,5,11,At Risk
CUST_003025,6,12,7676.49,5,5,4,14,Champions
CUST_003026,61,7,6588.12,2,2,3,7,Cannot Lose Them
CUST_003027,31,12,8211.83,3,5,4,12,Loyal Customers
CUST_003028,187,4,3355.56,1,1,1,3,Lost
CUST_003029,112,9,7433.98,1,3,3,7,Cannot Lose Them
CUST_003030,36,7,9176.5,3,2,4,9,Promising
CUST_003031,37,6,6247.46,3,1,3,7,Promising
CUST_003032,91,5,3885.84,2,1,1,4,Lost
CUST_003033,5,11,5985.4,5,4,3,12,Loyal Customers
CUST_003034,77,11,18544.690000000002,2,4,5,11,At Risk
CUST_003035,64,7,4437.49,2,2,2,6,Lost
CUST_003036,32,7,2655.31,3,2,1,6,Promising
CUST_003037,24,8,5466.54,4,3,2,9,Potential Loyalists
CUST_003038,11,8,6013.01,5,3,3,11,Loyal Customers
CUST_003039,48,8,6013.37,3,3,3,9,Need Attention
CUST_003040,192,11,8465.279999999999,1,4,4,9,At Risk
CUST_003041,86,8,4524.73,2,3,2,7,Cannot Lose Them
CUST_003042,37,6,4354.33,3,1,2,6,Promising
CUST_003043,6,10,6552.05,5,4,3,12,Loyal Customers
CUST_003044,49,6,7162.0,3,1,3,7,Promising
CUST_003045,9,11,10893.91,5,4,5,14,Champions
CUST_003046,5,12,12810.52,5,5,5,15,Champions
CUST_003047,33,11,12026.93,3,4,5,12,Loyal Customers
CUST_003048,7,10,10116.84,5,4,5,14,Champions
CUST_003049,25,12,6094.56,4,5,3,12,Loyal Customers
CUST_003050,114,10,6577.64,1,4,3,8,Cannot Lose Them
CUST_003051,37,8,8570.34,3,3,4,10,Loyal Customers
CUST_003052,60,12,8195.539999999999,2,5,4,11,At Risk
CUST_003053,16,14,14164.66,4,5,5,14,Champions
CUST_003054,44,12,11286.09,3,5,5,13,Champions
CUST_003055,1,10,5909.08,5,4,3,12,Loyal Customers
CUST_003056,57,9,5699.91,2,3,2,7,Cannot Lose Them
CUST_003057,190,5,2143.2799999999997,1,1,1,3,Lost
CUST_003058,20,7,7701.34,4,2,4,10,Loyal Customers
CUST_003059,32,7,8158.88,3,2,4,9,Promising
CUST_003060,38,5,1788.5,3,1,1,5,Promising
CUST_003061,41,5,5607.29,3,1,2,6,Promising
CUST_003062,3,6,4833.17,5,1,2,8,Promising
CUST_003063,39,4,5929.65,3,1,3,7,Promising
CUST_003064,0,11,7689.719999999999,5,4,4,13,Champions
CUST_003065,58,3,2832.64,2,1,1,4,Lost
CUST_003066,113,8,9507.380000000001,1,3,4,8,Cannot Lose Them
CUST_003067,35,8,5310.83,3,3,2,8,Need Attention
CUST_003068,22,8,8879.869999999999,4,3,4,11,Loyal Customers
CUST_003069,155,7,6454.92,1,2,3,6,Lost
CUST_003070,23,8,8413.67,4,3,4,11,Loyal Customers
CUST_003071,42,9,7871.83,3,3,4,10,Loyal Customers
CUST_003072,10,9,7253.46,5,3,3,11,Loyal Customers
CUST_003073,58,8,5945.1900000000005,2,3,3,8,Cannot Lose Them
CUST_003074,16,9,6422.469999999999,4,3,3,10,Loyal Customers
CUST_003075,123,9,2333.1,1,3,1,5,Lost
CUST_003076,50,6,9095.26,3,1,4,8,Promising
CUST_003077,103,10,10762.07,1,4,5,10,At Risk
CUST_003078,11,10,9852.25,5,4,4,13,Champions
CUST_003079,63,7,12453.86,2,2,5,9,At Risk
CUST_003080,0,12,10330.31,5,5,5,15,Champions
CUST_003081,53,10,10753.25,3,4,5,12,Loyal Customers
CUST_003082,44,7,8560.43,3,2,4,9,Promising
CUST_003083,3,5,4077.19,5,1,2,8,Promising
CUST_003084,7,7,13091.59,5,2,5,12,Loyal Customers
CUST_003085,10,9,2964.23,5,3,1,9,Potential Loyalists
CUST_003086,33,10,12144.630000000001,3,4,5,12,Loyal Customers
CUST_003087,55,9,8654.310000000001,2,3,4,9,At Risk
CUST_003088,5,9,2909.97,5,3,1,9,Potential Loyalists
CUST_003089,25,13,9417.33,4,5,4,13,Champions
CUST_003090,101,11,11262.75,1,4,5,10,At Risk
CUST_003091,35,4,4808.65,3,1,2,6,Promising
CUST_003092,20,12,9103.81,4,5,4,13,Champions
CUST_003093,30,10,7553.85,4,4,3,11,Loyal Customers
CUST_003094,9,4,4738.84,5,1,2,8,Promising
CUST_003095,36,14,13467.84,3,5,5,13,Champions
CUST_003096,41,8,3142.58,3,3,1,7,Need Attention
CUST_003097,166,7,3926.26,1,2,1,4,Lost
CUST_003098,48,5,4422.96,3,1,2,6,Promising
CUST_003099,12,12,7482.0599999999995,5,5,3,13,Champions
CUST_003100,15,12,10240.789999999999,4,5,5,14,Champions
CUST_003101,77,10,6890.52,2,4,3,9,At Risk
CUST_003102,241,8,7389.92,1,3,3,7,Cannot Lose Them
CUST_003103,193,5,2796.31,1,1,1,3,Lost
CUST_003104,23,3,2499.06,4,1,1,6,Promising
CUST_003105,156,7,4749.61,1,2,2,5,Lost
CUST_003106,76,5,2012.53,2,1,1,4,Lost
CUST_003107,45,11,9397.25,3,4,4,11,Loyal Customers
CUST_003108,30,14,12826.060000000001,4,5,5,14,Champions
CUST_003109,53,10,8833.2,3,4,4,11,Loyal Customers
CUST_003110,58,12,6104.8099999999995,2,5,3,10,At Risk
CUST_003111,48,10,6281.41,3,4,3,10,Loyal Customers
CUST_003112,37,12,6501.18,3,5,3,11,Loyal Customers
CUST_003113,39,12,10361.58,3,5,5,13,Champions
CUST_003114,152,6,5980.39,1,1,3,5,Lost
CUST_003115,34,9,3351.27,3,3,1,7,Need Attention
CUST_003116,13,8,2829.17,5,3,1,9,Potential Loyalists
CUST_003117,31,6,5292.3099999999995,3,1,2,6,Promising
CUST_003118,18,8,6832.23,4,3,3,10,Loyal Customers
CUST_003119,45,4,4614.42,3,1,2,6,Promising
CUST_003120,50,10,6254.9,3,4,3,10,Loyal Customers
CUST_003121,275,10,10174.970000000001,1,4,5,10,At Risk
CUST_003122,74,5,4126.5,2,1,2,5,Lost
CUST_003123,20,5,5861.18,4,1,3,8,Promising
CUST_003124,73,9,8767.289999999999,2,3,4,9,At Risk
CUST_003125,270,8,6595.04,1,3,3,7,Cannot Lose Them
CUST_003126,1,13,7878.1900000000005,5,5,4,14,Champions
CUST_003127,29,8,7587.18,4,3,3,10,Loyal Customers
CUST_003128,82,7,8121.01,2,2,4,8,Cannot Lose Them
CUST_003129,42,6,4107.43,3,1,2,6,Promising
CUST_003130,12,11,6103.7300000000005,5,4,3,12,Loyal Customers
CUST_003131,70,8,6100.87,2,3,3,8,Cannot Lose Them
CUST_003132,53,3,2397.42,3,1,1,5,Promising
CUST_003133,17,9,7629.42,4,3,3,10,Loyal Customers
CUST_003134,21,5,5688.54,4,1,2,7,Promising
CUST_003135,76,6,6954.13,2,1,3,6,Lost
CUST_003136,20,10,10150.19,4,4,5,13,Champions
CUST_003137,54,5,3265.08,2,1,1,4,Lost
CUST_003138,12,5,1292.0500000000002,5,1,1,7,New Customers
CUST_003139,8,11,12266.62,5,4,5,14,Champions
CUST_003140,37,9,9451.56,3,3,4,10,Loyal Customers
CUST_003141,14,11,8329.15,4,4,4,12,Loyal Customers
CUST_003142,116,6,6306.29,1,1,3,5,Lost
CUST_003143,91,11,10318.3,2,4,5,11,At Risk
CUST_003144,83,11,12491.0,2,4,5,11,At Risk
CUST_003145,5,7,7413.96,5,2,3,10,Loyal Customers
CUST_003146,51,11,13463.66,3,4,5,12,Loyal Customers
CUST_003147,20,8,3116.04,4,3,1,8,Need Attention
CUST_003148,92,12,10431.16,2,5,5,12,At Risk
CUST_003149,4,11,8527.23,5,4,4,13,Champions
CUST_003150,136,9,3250.3,1,3,1,5,Lost
CUST_003151,130,8,3463.87,1,3,1,5,Lost
CUST_003152,49,7,8347.72,3,2,4,9,Promising
CUST_003153,9,9,12589.529999999999,5,3,5,13,Champions
CUST_003154,29,10,12284.61,4,4,5,13,Champions
CUST_003155,1,9,7087.11,5,3,3,11,Loyal Customers
CUST_003156,348,4,2185.9300000000003,1,1,1,3,Lost
CUST_003157,32,11,5571.35,3,4,2,9,Need Attention
CUST_003158,140,6,6404.26,1,1,3,5,Lost
CUST_003159,159,10,4304.03,1,4,2,7,Cannot Lose Them
CUST_003160,20,9,7965.87,4,3,4,11,Loyal Customers
CUST_003161,117,7,2399.55,1,2,1,4,Lost
CUST_003162,43,7,4564.21,3,2,2,7,Promising
CUST_003163,3,12,6902.83,5,5,3,13,Champions
CUST_003164,69,10,11504.88,2,4,5,11,At Risk
CUST_003165,47,13,9363.83,3,5,4,12,Loyal Customers
CUST_003166,42,9,8534.0,3,3,4,10,Loyal Customers
CUST_003167,6,11,5752.43,5,4,2,11,Loyal Customers
CUST_003168,137,4,2215.5699999999997,1,1,1,3,Lost
CUST_003169,16,11,7332.0199999999995,4,4,3,11,Loyal Customers
CUST_003170,22,12,10905.61,4,5,5,14,Champions
CUST_003171,47,14,6876.68,3,5,3,11,Loyal Customers
CUST_003172,46,11,7156.179999999999,3,4,3,10,Loyal Customers
CUST_003173,79,6,4878.57,2,1,2,5,Lost
CUST_003174,50,6,1672.52,3,1,1,5,Promising
CUST_003175,75,10,9009.81,2,4,4,10,At Risk
CUST_003176,43,7,7370.26,3,2,3,8,Promising
CUST_003177,119,6,2641.03,1,1,1,3,Lost
CUST_003178,36,7,2177.35,3,2,1,6,Promising
CUST_003179,34,7,5896.84,3,2,3,8,Promising
CUST_003180,41,16,14950.94,3,5,5,13,Champions
CUST_003181,24,11,3921.77,4,4,1,9,Potential Loyalists
CUST_003182,104,6,2178.84,1,1,1,3,Lost
CUST_003183,228,3,1418.3,1,1,1,3,Lost
CUST_003184,158,9,7704.150000000001,1,3,4,8,Cannot Lose Them
CUST_003185,93,11,13595.8,2,4,5,11,At Risk
CUST_003186,2,10,6299.38,5,4,3,12,Loyal Customers
CUST_003187,18,8,6415.97,4,3,3,10,Loyal Customers
CUST_003188,57,9,9606.41,2,3,4,9,At Risk
CUST_003189,15,10,2281.42,4,4,1,9,Potential Loyalists
CUST_003190,23,12,13281.64,4,5,5,14,Champions
CUST_003191,41,9,4772.02,3,3,2,8,Need Attention
CUST_003192,27,10,11742.17,4,4,5,13,Champions
CUST_003193,57,14,13112.27,2,5,5,12,At Risk
CUST_003194,101,6,3730.24,1,1,1,3,Lost
CUST_003195,19,8,6148.55,4,3,3,10,Loyal Customers
CUST_003196,9,6,6044.08,5,1,3,9,Potential Loyalists
CUST_003197,19,6,3833.24,4,1,1,6,Promising
CUST_003198,27,5,5969.1,4,1,3,8,Promising
CUST_003199,199,10,5981.0,1,4,3,8,Cannot Lose Them
CUST_003200,46,7,4409.29,3,2,2,7,Promising
CUST_003201,63,7,4806.6,2,2,2,6,Lost
CUST_003202,16,7,4089.31,4,2,2,8,Promising
CUST_003203,174,6,8895.57,1,1,4,6,Lost
CUST_003204,45,5,2682.74,3,1,1,5,Promising
CUST_003205,60,12,11327.93,2,5,5,12,At Risk
CUST_003206,15,7,3820.52,4,2,1,7,Promising
CUST_003207,6,13,9517.51,5,5,4,14,Champions
CUST_003208,252,8,2491.04,1,3,1,5,Lost
CUST_003209,35,5,5667.96,3,1,2,6,Promising
CUST_003210,7,11,9566.86,5,4,4,13,Champions
CUST_003211,128,5,3368.45,1,1,1,3,Lost
CUST_003212,5,10,9801.61,5,4,4,13,Champions
CUST_003213,125,11,9928.75,1,4,4,9,At Risk
CUST_003214,49,11,9260.48,3,4,4,11,Loyal Customers
CUST_003215,154,6,1788.37,1,1,1,3,Lost
CUST_003216,56,8,10256.19,2,3,5,10,At Risk
CUST_003217,158,10,1855.02,1,4,1,6,Lost
CUST_003218,51,2,267.14,3,1,1,5,Promising
CUST_003219,17,12,10284.560000000001,4,5,5,14,Champions
CUST_003220,12,8,7002.24,5,3,3,11,Loyal Customers
CUST_003221,72,10,6365.13,2,4,3,9,At Risk
CUST_003222,50,7,4951.57,3,2,2,7,Promising
CUST_003223,16,10,6651.18,4,4,3,11,Loyal Customers
CUST_003224,47,12,10779.3,3,5,5,13,Champions
CUST_003225,13,9,8468.4,5,3,4,12,Loyal Customers
CUST_003226,316,4,762.7199999999999,1,1,1,3,Lost
CUST_003227,56,10,9417.5,2,4,4,10,At Risk
CUST_003228,19,11,12963.449999999999,4,4,5,13,Champions
CUST_003229,152,6,3145.82,1,1,1,3,Lost
CUST_003230,84,12,5875.64,2,5,3,10,At Risk
CUST_003231,82,7,3504.12,2,2,1,5,Lost
CUST_003232,299,7,6404.0199999999995,1,2,3,6,Lost
CUST_003233,16,9,3310.42,4,3,1,8,Need Attention
CUST_003234,14,8,6646.47,4,3,3,10,Loyal Customers
CUST_003235,19,13,9318.619999999999,4,5,4,13,Champions
CUST_003236,87,6,5457.19,2,1,2,5,Lost
CUST_003237,60,10,6457.599999999999,2,4,3,9,At Risk
CUST_003238,70,7,6693.02,2,2,3,7,Cannot Lose Them
CUST_003239,165,4,2957.45,1,1,1,3,Lost
CUST_003240,9,12,13856.09,5,5,5,15,Champions
CUST_003241,112,11,4897.83,1,4,2,7,Cannot Lose Them
CUST_003242,286,2,365.48,1,1,1,3,Lost
CUST_003243,79,9,6711.51,2,3,3,8,Cannot Lose Them
CUST_003244,22,5,6322.98,4,1,3,8,Promising
CUST_003245,26,9,7527.76,4,3,3,10,Loyal Customers
CUST_003246,142,9,12482.62,1,3,5,9,At Risk
CUST_003247,26,7,4697.01,4,2,2,8,Promising
CUST_003248,21,9,9467.51,4,3,4,11,Loyal Customers
CUST_003249,10,11,6296.43,5,4,3,12,Loyal Customers
CUST_003250,37,12,12435.47,3,5,5,13,Champions
