review_id,order_id,review_score
REV_0010095,ORD_0092576,5
REV_0010096,ORD_0023108,5
REV_0010097,ORD_0014016,5
REV_0010098,ORD_0003864,4
REV_0010099,ORD_0039897,5
REV_0010100,ORD_0078058,3
REV_0010101,ORD_0038863,4
REV_0010102,ORD_0002539,4
REV_0010103,ORD_0048728,5
REV_0010104,ORD_0022971,4
REV_0010105,ORD_0073764,2
REV_0010106,ORD_0051618,5
REV_0010107,ORD_0072697,5
REV_0010108,ORD_0053064,5
REV_0010109,ORD_0061159,4
REV_0010110,ORD_0099089,1
REV_0010111,ORD_0022135,4
REV_0010112,ORD_0037483,2
REV_0010113,ORD_0080333,1
REV_0010114,ORD_0071095,2
REV_0010115,ORD_0075127,4
REV_0010116,ORD_0031854,5
REV_0010117,ORD_0036963,1
REV_0010118,ORD_0022853,5
REV_0010119,ORD_0048533,5
REV_0010120,ORD_0024791,4
REV_0010121,ORD_0003214,5
REV_0010122,ORD_0064808,5
REV_0010123,ORD_0054954,5
REV_0010124,ORD_0018595,3
REV_0010125,ORD_0022740,5
REV_0010126,ORD_0089432,4
REV_0010127,ORD_0050497,5
REV_0010128,ORD_0066952,3
REV_0010129,ORD_0077498,4
REV_0010130,ORD_0012876,4
REV_0010131,ORD_0001845,4
REV_0010132,ORD_0029235,5
REV_0010133,ORD_0088440,4
REV_0010134,ORD_0005810,1
REV_0010135,ORD_0007130,5
REV_0010136,ORD_0030024,5
REV_0010137,ORD_0031497,2
REV_0010138,ORD_0099722,4
REV_0010139,ORD_0045774,1
REV_0010140,ORD_0056905,1
REV_0010141,ORD_0002004,3
REV_0010142,ORD_0062680,3
REV_0010143,ORD_0024793,5
REV_0010144,ORD_0034940,4
REV_0010145,ORD_0025491,5
REV_0010146,ORD_0070519,5
REV_0010147,ORD_0098737,4
REV_0010148,ORD_0010524,5
REV_0010149,ORD_0089397,5
REV_0010150,ORD_0015335,5
REV_0010151,ORD_0059613,4
REV_0010152,ORD_0021018,5
REV_0010153,ORD_0015561,4
REV_0010154,ORD_0035770,4
REV_0010155,ORD_0002725,5
REV_0010156,ORD_0008335,1
REV_0010157,ORD_0097147,2
REV_0010158,ORD_0059656,1
REV_0010159,ORD_0034738,5
REV_0010160,ORD_0071994,5
REV_0010161,ORD_0071635,4
REV_0010162,ORD_0020818,2
REV_0010163,ORD_0000306,5
REV_0010164,ORD_0016395,4
REV_0010165,ORD_0006575,4
REV_0010166,ORD_0078419,4
REV_0010167,ORD_0066883,5
REV_0010168,ORD_0091918,2
REV_0010169,ORD_0079489,3
REV_0010170,ORD_0083588,3
REV_0010171,ORD_0003872,4
REV_0010172,ORD_0068515,5
REV_0010173,ORD_0091168,4
REV_0010174,ORD_0090559,2
REV_0010175,ORD_0054279,5
REV_0010176,ORD_0060537,5
REV_0010177,ORD_0006708,5
REV_0010178,ORD_0053815,5
REV_0010179,ORD_0067155,3
REV_0010180,ORD_0092457,5
REV_0010181,ORD_0005028,5
REV_0010182,ORD_0066863,5
REV_0010183,ORD_0083671,4
REV_0010184,ORD_0050895,4
REV_0010185,ORD_0052819,4
REV_0010186,ORD_0049156,4
REV_0010187,ORD_0082022,5
REV_0010188,ORD_0057007,5
REV_0010189,ORD_0038760,1
REV_0010190,ORD_0017744,5
REV_0010191,ORD_0083884,1
REV_0010192,ORD_0086841,4
REV_0010193,ORD_0053116,5
REV_0010194,ORD_0056911,1
REV_0010195,ORD_0016160,5
REV_0010196,ORD_0042478,5
REV_0010197,ORD_0056312,5
REV_0010198,ORD_0096134,5
REV_0010199,ORD_0024461,4
REV_0010200,ORD_0095787,1
REV_0010201,ORD_0028381,5
REV_0010202,ORD_0099692,4
REV_0010203,ORD_0036087,4
REV_0010204,ORD_0034614,3
REV_0010205,ORD_0058702,4
REV_0010206,ORD_0094858,5
REV_0010207,ORD_0082963,5
REV_0010208,ORD_0016418,4
REV_0010209,ORD_0041177,5
REV_0010210,ORD_0096158,5
REV_0010211,ORD_0067414,5
REV_0010212,ORD_0034974,1
REV_0010213,ORD_0072599,5
REV_0010214,ORD_0013922,4
REV_0010215,ORD_0008230,5
REV_0010216,ORD_0020415,4
REV_0010217,ORD_0008483,5
REV_0010218,ORD_0099587,4
REV_0010219,ORD_0002663,4
REV_0010220,ORD_0094017,5
REV_0010221,ORD_0056012,5
REV_0010222,ORD_0016035,5
REV_0010223,ORD_0096989,2
REV_0010224,ORD_0047133,5
REV_0010225,ORD_0074504,5
REV_0010226,ORD_0094318,5
REV_0010227,ORD_0097038,5
REV_0010228,ORD_0086349,2
REV_0010229,ORD_0098447,4
REV_0010230,ORD_0017670,2
REV_0010231,ORD_0048925,1
REV_0010232,ORD_0095236,5
REV_0010233,ORD_0003167,5
REV_0010234,ORD_0058266,5
REV_0010235,ORD_0083899,1
REV_0010236,ORD_0092279,3
REV_0010237,ORD_0038701,4
REV_0010238,ORD_0041473,5
REV_0010239,ORD_0046756,1
REV_0010240,ORD_0023434,5
REV_0010241,ORD_0026064,3
REV_0010242,ORD_0079121,5
REV_0010243,ORD_0052935,5
REV_0010244,ORD_0083083,5
REV_0010245,ORD_0032037,2
REV_0010246,ORD_0048565,5
REV_0010247,ORD_0045209,4
REV_0010248,ORD_0051176,5
REV_0010249,ORD_0020422,4
REV_0010250,ORD_0084503,5
REV_0010251,ORD_0014995,5
REV_0010252,ORD_0062768,5
REV_0010253,ORD_0030747,5
REV_0010254,ORD_0092380,5
REV_0010255,ORD_0086333,5
REV_0010256,ORD_0040269,5
REV_0010257,ORD_0047042,4
REV_0010258,ORD_0051251,2
REV_0010259,ORD_0038396,2
REV_0010260,ORD_0048383,4
REV_0010261,ORD_0082284,5
REV_0010262,ORD_0091528,5
REV_0010263,ORD_0005347,5
REV_0010264,ORD_0087249,5
REV_0010265,ORD_0018662,4
REV_0010266,ORD_0073393,2
REV_0010267,ORD_0057106,4
REV_0010268,ORD_0038349,5
REV_0010269,ORD_0057462,1
REV_0010270,ORD_0002904,5
REV_0010271,ORD_0077342,4
REV_0010272,ORD_0050047,3
REV_0010273,ORD_0061976,5
REV_0010274,ORD_0058658,4
REV_0010275,ORD_0045608,4
REV_0010276,ORD_0011490,3
REV_0010277,ORD_0058292,5
REV_0010278,ORD_0049969,5
REV_0010279,ORD_0099289,3
REV_0010280,ORD_0083281,4
REV_0010281,ORD_0027477,5
REV_0010282,ORD_0030083,5
REV_0010283,ORD_0024779,4
REV_0010284,ORD_0020018,4
REV_0010285,ORD_0024783,3
REV_0010286,ORD_0026743,2
REV_0010287,ORD_0007270,5
REV_0010288,ORD_0069944,5
REV_0010289,ORD_0055483,4
REV_0010290,ORD_0097620,5
REV_0010291,ORD_0075079,1
REV_0010292,ORD_0028728,3
REV_0010293,ORD_0056904,5
REV_0010294,ORD_0038505,4
REV_0010295,ORD_0069035,1
REV_0010296,ORD_0083435,3
REV_0010297,ORD_0028404,5
REV_0010298,ORD_0038531,5
REV_0010299,ORD_0010430,4
REV_0010300,ORD_0033554,4
REV_0010301,ORD_0035404,2
REV_0010302,ORD_0009886,4
REV_0010303,ORD_0042807,5
REV_0010304,ORD_0034700,5
REV_0010305,ORD_0023398,2
REV_0010306,ORD_0067860,2
REV_0010307,ORD_0079621,5
REV_0010308,ORD_0036306,5
REV_0010309,ORD_0035559,3
REV_0010310,ORD_0094313,5
REV_0010311,ORD_0019296,4
REV_0010312,ORD_0054088,5
REV_0010313,ORD_0061063,5
REV_0010314,ORD_0057685,5
REV_0010315,ORD_0020236,5
REV_0010316,ORD_0024205,5
REV_0010317,ORD_0002147,4
REV_0010318,ORD_0076847,1
REV_0010319,ORD_0090115,4
REV_0010320,ORD_0034281,4
REV_0010321,ORD_0063469,4
REV_0010322,ORD_0006160,2
REV_0010323,ORD_0043753,4
REV_0010324,ORD_0056393,4
REV_0010325,ORD_0065506,5
REV_0010326,ORD_0059374,5
REV_0010327,ORD_0094884,5
REV_0010328,ORD_0082430,4
REV_0010329,ORD_0018263,4
REV_0010330,ORD_0036318,4
REV_0010331,ORD_0099742,4
REV_0010332,ORD_0008590,5
REV_0010333,ORD_0022803,5
REV_0010334,ORD_0020816,5
REV_0010335,ORD_0027110,5
REV_0010336,ORD_0024208,5
REV_0010337,ORD_0012337,5
REV_0010338,ORD_0037807,5
REV_0010339,ORD_0024184,4
REV_0010340,ORD_0009565,2
REV_0010341,ORD_0033073,2
REV_0010342,ORD_0000811,5
REV_0010343,ORD_0008905,2
REV_0010344,ORD_0047796,5
REV_0010345,ORD_0020437,4
REV_0010346,ORD_0026251,5
REV_0010347,ORD_0060441,4
REV_0010348,ORD_0093496,4
REV_0010349,ORD_0003222,3
REV_0010350,ORD_0060473,4
REV_0010351,ORD_0062408,5
REV_0010352,ORD_0036363,5
REV_0010353,ORD_0019173,4
REV_0010354,ORD_0027824,4
REV_0010355,ORD_0079366,4
REV_0010356,ORD_0081371,1
REV_0010357,ORD_0070151,4
REV_0010358,ORD_0057015,4
REV_0010359,ORD_0067688,5
REV_0010360,ORD_0045913,5
REV_0010361,ORD_0055308,3
REV_0010362,ORD_0047567,5
REV_0010363,ORD_0035995,4
REV_0010364,ORD_0001371,5
REV_0010365,ORD_0024632,4
REV_0010366,ORD_0067793,5
REV_0010367,ORD_0007008,5
REV_0010368,ORD_0002360,5
REV_0010369,ORD_0022397,5
REV_0010370,ORD_0047496,5
REV_0010371,ORD_0028975,3
REV_0010372,ORD_0049730,3
REV_0010373,ORD_0018658,5
REV_0010374,ORD_0045800,5
REV_0010375,ORD_0053799,4
REV_0010376,ORD_0053402,4
REV_0010377,ORD_0017039,1
REV_0010378,ORD_0011299,5
REV_0010379,ORD_0096939,1
REV_0010380,ORD_0018968,4
REV_0010381,ORD_0090937,5
REV_0010382,ORD_0048713,4
REV_0010383,ORD_0095282,5
REV_0010384,ORD_0034565,2
REV_0010385,ORD_0054717,5
REV_0010386,ORD_0013648,5
REV_0010387,ORD_0091220,5
REV_0010388,ORD_0093203,4
REV_0010389,ORD_0051769,5
REV_0010390,ORD_0041370,5
REV_0010391,ORD_0013010,5
REV_0010392,ORD_0019031,5
REV_0010393,ORD_0010632,5
REV_0010394,ORD_0055435,5
REV_0010395,ORD_0069546,5
REV_0010396,ORD_0001950,5
REV_0010397,ORD_0040124,4
REV_0010398,ORD_0059420,3
REV_0010399,ORD_0091675,2
REV_0010400,ORD_0063692,5
REV_0010401,ORD_0035537,4
REV_0010402,ORD_0054559,4
REV_0010403,ORD_0056237,5
REV_0010404,ORD_0010453,4
REV_0010405,ORD_0001069,4
REV_0010406,ORD_0015897,5
REV_0010407,ORD_0093238,5
REV_0010408,ORD_0034194,5
REV_0010409,ORD_0078850,2
REV_0010410,ORD_0020747,4
REV_0010411,ORD_0048493,4
REV_0010412,ORD_0056366,5
REV_0010413,ORD_0092095,5
REV_0010414,ORD_0043630,5
REV_0010415,ORD_0084023,5
REV_0010416,ORD_0050682,4
REV_0010417,ORD_0055772,5
REV_0010418,ORD_0024094,4
REV_0010419,ORD_0097107,4
REV_0010420,ORD_0095095,2
REV_0010421,ORD_0043782,4
REV_0010422,ORD_0069369,4
REV_0010423,ORD_0089854,4
REV_0010424,ORD_0066416,5
REV_0010425,ORD_0071653,5
REV_0010426,ORD_0049608,5
REV_0010427,ORD_0082802,3
REV_0010428,ORD_0056137,5
REV_0010429,ORD_0010704,3
REV_0010430,ORD_0014598,3
REV_0010431,ORD_0053165,5
REV_0010432,ORD_0025663,4
REV_0010433,ORD_0052757,5
REV_0010434,ORD_0093436,5
REV_0010435,ORD_0009471,5
REV_0010436,ORD_0011893,3
REV_0010437,ORD_0042125,4
REV_0010438,ORD_0086835,3
REV_0010439,ORD_0035423,3
REV_0010440,ORD_0043343,4
REV_0010441,ORD_0038570,4
REV_0010442,ORD_0047001,4
REV_0010443,ORD_0090122,4
REV_0010444,ORD_0068419,4
REV_0010445,ORD_0048478,4
REV_0010446,ORD_0068722,4
REV_0010447,ORD_0057863,5
REV_0010448,ORD_0029142,4
REV_0010449,ORD_0088784,3
REV_0010450,ORD_0044819,4
REV_0010451,ORD_0014312,3
REV_0010452,ORD_0089552,5
REV_0010453,ORD_0096385,3
REV_0010454,ORD_0053999,1
REV_0010455,ORD_0035780,5
REV_0010456,ORD_0038255,5
REV_0010457,ORD_0024889,5
REV_0010458,ORD_0020162,3
REV_0010459,ORD_0018846,4
REV_0010460,ORD_0039111,5
REV_0010461,ORD_0025779,4
REV_0010462,ORD_0048268,4
REV_0010463,ORD_0000749,5
REV_0010464,ORD_0032229,2
REV_0010465,ORD_0068078,5
REV_0010466,ORD_0034176,4
REV_0010467,ORD_0062447,2
REV_0010468,ORD_0040828,5
REV_0010469,ORD_0045787,5
REV_0010470,ORD_0066338,5
REV_0010471,ORD_0078178,5
REV_0010472,ORD_0051258,5
REV_0010473,ORD_0003561,5
REV_0010474,ORD_0083788,4
REV_0010475,ORD_0003634,5
REV_0010476,ORD_0007939,4
REV_0010477,ORD_0074492,4
REV_0010478,ORD_0012438,5
REV_0010479,ORD_0004554,5
REV_0010480,ORD_0021126,4
REV_0010481,ORD_0065395,4
REV_0010482,ORD_0085584,5
REV_0010483,ORD_0064903,1
REV_0010484,ORD_0051899,4
REV_0010485,ORD_0066536,5
REV_0010486,ORD_0021486,5
REV_0010487,ORD_0008674,2
REV_0010488,ORD_0063441,1
REV_0010489,ORD_0007526,4
REV_0010490,ORD_0044934,5
REV_0010491,ORD_0091751,5
REV_0010492,ORD_0017451,5
REV_0010493,ORD_0061242,4
REV_0010494,ORD_0032508,5
REV_0010495,ORD_0092093,4
REV_0010496,ORD_0092413,4
REV_0010497,ORD_0060599,5
REV_0010498,ORD_0053219,4
REV_0010499,ORD_0048881,5
REV_0010500,ORD_0002301,5
REV_0010501,ORD_0024310,3
REV_0010502,ORD_0019565,3
REV_0010503,ORD_0012355,5
REV_0010504,ORD_0014965,4
REV_0010505,ORD_0096804,2
REV_0010506,ORD_0005693,5
REV_0010507,ORD_0095090,5
REV_0010508,ORD_0087159,4
REV_0010509,ORD_0076772,4
REV_0010510,ORD_0063499,1
REV_0010511,ORD_0015852,3
REV_0010512,ORD_0000297,5
REV_0010513,ORD_0016267,1
REV_0010514,ORD_0077447,4
REV_0010515,ORD_0055152,4
REV_0010516,ORD_0057207,3
REV_0010517,ORD_0008279,3
REV_0010518,ORD_0039619,5
REV_0010519,ORD_0036957,4
REV_0010520,ORD_0078556,5
REV_0010521,ORD_0089717,5
REV_0010522,ORD_0002234,4
REV_0010523,ORD_0024630,5
REV_0010524,ORD_0048393,1
REV_0010525,ORD_0079365,5
REV_0010526,ORD_0041222,5
REV_0010527,ORD_0066921,3
REV_0010528,ORD_0077043,3
REV_0010529,ORD_0080239,5
REV_0010530,ORD_0027740,4
REV_0010531,ORD_0062171,4
REV_0010532,ORD_0079659,4
REV_0010533,ORD_0032078,5
REV_0010534,ORD_0045533,2
REV_0010535,ORD_0079953,5
REV_0010536,ORD_0046178,5
REV_0010537,ORD_0089174,5
REV_0010538,ORD_0008569,4
REV_0010539,ORD_0073386,5
REV_0010540,ORD_0087748,5
REV_0010541,ORD_0061492,5
REV_0010542,ORD_0067086,5
REV_0010543,ORD_0000700,5
REV_0010544,ORD_0087810,5
REV_0010545,ORD_0056115,5
REV_0010546,ORD_0067711,3
REV_0010547,ORD_0060026,4
REV_0010548,ORD_0086081,3
REV_0010549,ORD_0006645,5
REV_0010550,ORD_0081048,5
REV_0010551,ORD_0087948,5
REV_0010552,ORD_0021733,3
REV_0010553,ORD_0099976,4
REV_0010554,ORD_0000304,3
REV_0010555,ORD_0020746,4
REV_0010556,ORD_0073685,5
REV_0010557,ORD_0004723,1
REV_0010558,ORD_0022850,2
REV_0010559,ORD_0072087,4
REV_0010560,ORD_0050784,5
REV_0010561,ORD_0071297,4
REV_0010562,ORD_0043070,4
REV_0010563,ORD_0095800,5
REV_0010564,ORD_0021220,4
REV_0010565,ORD_0050916,5
REV_0010566,ORD_0027329,5
REV_0010567,ORD_0069347,5
REV_0010568,ORD_0087268,5
REV_0010569,ORD_0041455,5
REV_0010570,ORD_0004004,5
REV_0010571,ORD_0060729,5
REV_0010572,ORD_0063368,5
REV_0010573,ORD_0022252,5
REV_0010574,ORD_0084661,5
REV_0010575,ORD_0084043,4
REV_0010576,ORD_0032305,5
REV_0010577,ORD_0040937,5
REV_0010578,ORD_0018287,5
REV_0010579,ORD_0075133,5
REV_0010580,ORD_0065840,5
REV_0010581,ORD_0009890,2
REV_0010582,ORD_0076034,3
REV_0010583,ORD_0054300,5
REV_0010584,ORD_0026522,3
REV_0010585,ORD_0012219,5
REV_0010586,ORD_0073116,1
REV_0010587,ORD_0009582,4
REV_0010588,ORD_0048930,1
REV_0010589,ORD_0017865,5
REV_0010590,ORD_0075828,2
REV_0010591,ORD_0064710,1
REV_0010592,ORD_0025381,5
REV_0010593,ORD_0099879,4
REV_0010594,ORD_0089180,4
REV_0010595,ORD_0018448,5
REV_0010596,ORD_0018602,4
REV_0010597,ORD_0088985,4
REV_0010598,ORD_0001877,5
REV_0010599,ORD_0081449,2
REV_0010600,ORD_0095151,4
REV_0010601,ORD_0051898,4
REV_0010602,ORD_0098954,1
REV_0010603,ORD_0029856,5
REV_0010604,ORD_0087141,4
REV_0010605,ORD_0030987,5
REV_0010606,ORD_0056772,3
REV_0010607,ORD_0040244,4
REV_0010608,ORD_0082384,4
REV_0010609,ORD_0065195,4
REV_0010610,ORD_0057508,3
REV_0010611,ORD_0078651,5
REV_0010612,ORD_0052893,5
REV_0010613,ORD_0088282,4
REV_0010614,ORD_0034846,1
REV_0010615,ORD_0034072,5
REV_0010616,ORD_0036351,2
REV_0010617,ORD_0070002,5
REV_0010618,ORD_0051607,5
REV_0010619,ORD_0096293,5
REV_0010620,ORD_0033464,5
REV_0010621,ORD_0040549,3
REV_0010622,ORD_0080365,5
REV_0010623,ORD_0020278,1
REV_0010624,ORD_0087816,5
REV_0010625,ORD_0060086,4
REV_0010626,ORD_0081382,4
REV_0010627,ORD_0063935,5
REV_0010628,ORD_0094223,5
REV_0010629,ORD_0005970,4
REV_0010630,ORD_0076057,5
REV_0010631,ORD_0010716,1
REV_0010632,ORD_0079449,4
REV_0010633,ORD_0027854,4
REV_0010634,ORD_0029215,3
REV_0010635,ORD_0075556,5
REV_0010636,ORD_0084202,2
REV_0010637,ORD_0071326,1
REV_0010638,ORD_0002008,3
REV_0010639,ORD_0092087,4
REV_0010640,ORD_0009052,4
REV_0010641,ORD_0053014,5
REV_0010642,ORD_0075659,5
REV_0010643,ORD_0016880,5
REV_0010644,ORD_0084788,4
REV_0010645,ORD_0082013,3
REV_0010646,ORD_0065685,5
REV_0010647,ORD_0064866,4
REV_0010648,ORD_0018072,4
REV_0010649,ORD_0012768,2
REV_0010650,ORD_0030212,5
REV_0010651,ORD_0014805,5
REV_0010652,ORD_0049023,1
REV_0010653,ORD_0060252,4
REV_0010654,ORD_0063615,4
REV_0010655,ORD_0065154,3
REV_0010656,ORD_0073392,5
REV_0010657,ORD_0096419,3
REV_0010658,ORD_0025500,1
REV_0010659,ORD_0081050,5
REV_0010660,ORD_0096260,5
REV_0010661,ORD_0064831,4
REV_0010662,ORD_0079865,5
REV_0010663,ORD_0078573,4
REV_0010664,ORD_0055571,4
REV_0010665,ORD_0036170,5
REV_0010666,ORD_0048112,1
REV_0010667,ORD_0063757,5
REV_0010668,ORD_0046648,4
REV_0010669,ORD_0033101,4
REV_0010670,ORD_0099268,5
REV_0010671,ORD_0021312,4
REV_0010672,ORD_0009917,5
REV_0010673,ORD_0047669,4
REV_0010674,ORD_0074319,5
REV_0010675,ORD_0072496,5
REV_0010676,ORD_0075874,1
REV_0010677,ORD_0006646,3
REV_0010678,ORD_0059012,4
REV_0010679,ORD_0074472,4
REV_0010680,ORD_0058393,4
REV_0010681,ORD_0065633,5
REV_0010682,ORD_0058519,5
REV_0010683,ORD_0030117,4
REV_0010684,ORD_0078027,5
REV_0010685,ORD_0074879,3
REV_0010686,ORD_0008660,4
REV_0010687,ORD_0015445,5
REV_0010688,ORD_0071610,3
REV_0010689,ORD_0010642,3
REV_0010690,ORD_0077729,4
REV_0010691,ORD_0085470,4
REV_0010692,ORD_0074639,5
REV_0010693,ORD_0090696,3
REV_0010694,ORD_0092599,4
REV_0010695,ORD_0067436,5
REV_0010696,ORD_0013318,5
REV_0010697,ORD_0039820,2
REV_0010698,ORD_0015755,4
REV_0010699,ORD_0009035,5
REV_0010700,ORD_0081709,4
REV_0010701,ORD_0077698,3
REV_0010702,ORD_0085994,5
REV_0010703,ORD_0007754,3
REV_0010704,ORD_0044144,5
REV_0010705,ORD_0050774,4
REV_0010706,ORD_0005375,3
REV_0010707,ORD_0097427,5
REV_0010708,ORD_0085274,1
REV_0010709,ORD_0035733,2
REV_0010710,ORD_0019134,3
REV_0010711,ORD_0066873,5
REV_0010712,ORD_0088506,4
REV_0010713,ORD_0060439,5
REV_0010714,ORD_0004397,2
REV_0010715,ORD_0053487,5
REV_0010716,ORD_0099763,5
REV_0010717,ORD_0061005,4
REV_0010718,ORD_0099475,3
REV_0010719,ORD_0005867,5
REV_0010720,ORD_0013027,3
REV_0010721,ORD_0010026,3
REV_0010722,ORD_0034582,5
REV_0010723,ORD_0022906,5
REV_0010724,ORD_0087687,4
REV_0010725,ORD_0014326,1
REV_0010726,ORD_0092236,5
REV_0010727,ORD_0061359,5
REV_0010728,ORD_0006253,4
REV_0010729,ORD_0052814,5
REV_0010730,ORD_0080024,4
REV_0010731,ORD_0022176,5
REV_0010732,ORD_0019361,5
REV_0010733,ORD_0014848,3
REV_0010734,ORD_0020649,3
REV_0010735,ORD_0024746,4
REV_0010736,ORD_0028185,5
REV_0010737,ORD_0084975,4
REV_0010738,ORD_0092118,5
REV_0010739,ORD_0091954,5
REV_0010740,ORD_0068717,5
REV_0010741,ORD_0010824,4
REV_0010742,ORD_0082359,3
REV_0010743,ORD_0031710,4
REV_0010744,ORD_0056153,5
REV_0010745,ORD_0032701,5
REV_0010746,ORD_0073585,5
REV_0010747,ORD_0077200,4
REV_0010748,ORD_0096119,5
REV_0010749,ORD_0083360,4
REV_0010750,ORD_0011106,4
REV_0010751,ORD_0065834,5
REV_0010752,ORD_0056029,4
REV_0010753,ORD_0025519,3
REV_0010754,ORD_0040903,5
REV_0010755,ORD_0006174,5
REV_0010756,ORD_0054092,4
REV_0010757,ORD_0066062,4
REV_0010758,ORD_0038368,4
REV_0010759,ORD_0040667,5
REV_0010760,ORD_0043475,5
REV_0010761,ORD_0013642,1
REV_0010762,ORD_0053082,2
REV_0010763,ORD_0087173,4
REV_0010764,ORD_0020607,4
REV_0010765,ORD_0068133,5
REV_0010766,ORD_0085970,4
REV_0010767,ORD_0011278,5
REV_0010768,ORD_0080913,3
REV_0010769,ORD_0040892,3
REV_0010770,ORD_0034291,5
REV_0010771,ORD_0032861,5
REV_0010772,ORD_0081712,3
REV_0010773,ORD_0094936,5
REV_0010774,ORD_0058399,3
REV_0010775,ORD_0026001,5
REV_0010776,ORD_0077579,5
REV_0010777,ORD_0009616,2
REV_0010778,ORD_0087021,4
REV_0010779,ORD_0032782,5
REV_0010780,ORD_0058689,4
REV_0010781,ORD_0089450,5
REV_0010782,ORD_0030718,4
REV_0010783,ORD_0042208,4
REV_0010784,ORD_0001580,5
REV_0010785,ORD_0096376,5
REV_0010786,ORD_0050641,5
REV_0010787,ORD_0089004,5
REV_0010788,ORD_0010802,5
REV_0010789,ORD_0096439,5
REV_0010790,ORD_0057026,3
REV_0010791,ORD_0002308,5
REV_0010792,ORD_0054405,4
REV_0010793,ORD_0095544,4
REV_0010794,ORD_0003896,5
REV_0010795,ORD_0088619,5
REV_0010796,ORD_0041107,2
REV_0010797,ORD_0039304,3
REV_0010798,ORD_0009553,4
REV_0010799,ORD_0067036,5
REV_0010800,ORD_0025536,2
REV_0010801,ORD_0040902,5
REV_0010802,ORD_0099985,5
REV_0010803,ORD_0029875,2
REV_0010804,ORD_0088844,4
REV_0010805,ORD_0019018,4
REV_0010806,ORD_0084197,2
REV_0010807,ORD_0039734,5
REV_0010808,ORD_0022056,4
REV_0010809,ORD_0079998,5
REV_0010810,ORD_0096144,5
REV_0010811,ORD_0022274,5
REV_0010812,ORD_0025662,4
REV_0010813,ORD_0016767,5
REV_0010814,ORD_0042724,3
REV_0010815,ORD_0005493,1
REV_0010816,ORD_0044517,3
REV_0010817,ORD_0038526,4
REV_0010818,ORD_0013722,5
REV_0010819,ORD_0070378,3
REV_0010820,ORD_0010657,5
REV_0010821,ORD_0020113,3
REV_0010822,ORD_0050443,2
REV_0010823,ORD_0002504,5
REV_0010824,ORD_0020551,1
REV_0010825,ORD_0061499,5
REV_0010826,ORD_0028496,5
REV_0010827,ORD_0049237,5
REV_0010828,ORD_0013048,3
REV_0010829,ORD_0097142,5
REV_0010830,ORD_0084677,5
REV_0010831,ORD_0075989,2
REV_0010832,ORD_0089976,4
REV_0010833,ORD_0011064,5
REV_0010834,ORD_0080062,3
REV_0010835,ORD_0032479,4
REV_0010836,ORD_0014314,4
REV_0010837,ORD_0053628,3
REV_0010838,ORD_0067659,5
REV_0010839,ORD_0032028,4
REV_0010840,ORD_0071369,5
REV_0010841,ORD_0034997,4
REV_0010842,ORD_0008730,5
REV_0010843,ORD_0087078,4
REV_0010844,ORD_0049928,5
REV_0010845,ORD_0088029,5
REV_0010846,ORD_0017628,4
REV_0010847,ORD_0027471,5
REV_0010848,ORD_0047103,5
REV_0010849,ORD_0072564,5
REV_0010850,ORD_0035278,5
REV_0010851,ORD_0063166,4
REV_0010852,ORD_0018570,4
REV_0010853,ORD_0000403,4
REV_0010854,ORD_0048017,2
REV_0010855,ORD_0069854,5
REV_0010856,ORD_0013326,3
REV_0010857,ORD_0077639,5
REV_0010858,ORD_0071786,4
REV_0010859,ORD_0057427,3
REV_0010860,ORD_0067165,3
REV_0010861,ORD_0032972,5
REV_0010862,ORD_0046397,3
REV_0010863,ORD_0016800,5
REV_0010864,ORD_0088500,4
REV_0010865,ORD_0025534,4
REV_0010866,ORD_0040583,4
REV_0010867,ORD_0095069,3
REV_0010868,ORD_0085070,3
REV_0010869,ORD_0023857,5
REV_0010870,ORD_0090561,3
REV_0010871,ORD_0083403,5
REV_0010872,ORD_0029473,4
REV_0010873,ORD_0025542,3
REV_0010874,ORD_0048538,4
REV_0010875,ORD_0064556,5
REV_0010876,ORD_0071173,5
REV_0010877,ORD_0014672,4
REV_0010878,ORD_0089022,5
REV_0010879,ORD_0086393,5
REV_0010880,ORD_0094920,5
REV_0010881,ORD_0014720,4
REV_0010882,ORD_0093944,5
REV_0010883,ORD_0065198,4
REV_0010884,ORD_0051955,2
REV_0010885,ORD_0084093,5
REV_0010886,ORD_0035181,5
REV_0010887,ORD_0088014,3
REV_0010888,ORD_0047792,5
REV_0010889,ORD_0000399,5
REV_0010890,ORD_0030407,4
REV_0010891,ORD_0062383,4
REV_0010892,ORD_0027620,5
REV_0010893,ORD_0034362,5
REV_0010894,ORD_0051625,5
REV_0010895,ORD_0091268,5
REV_0010896,ORD_0073460,5
REV_0010897,ORD_0072637,5
REV_0010898,ORD_0066464,5
REV_0010899,ORD_0080773,4
REV_0010900,ORD_0000095,5
REV_0010901,ORD_0071662,5
REV_0010902,ORD_0012992,5
REV_0010903,ORD_0020214,4
REV_0010904,ORD_0097727,4
REV_0010905,ORD_0028987,4
REV_0010906,ORD_0060730,5
REV_0010907,ORD_0038412,1
REV_0010908,ORD_0089912,5
REV_0010909,ORD_0066401,5
REV_0010910,ORD_0044109,4
REV_0010911,ORD_0091226,2
REV_0010912,ORD_0031906,4
REV_0010913,ORD_0017851,5
REV_0010914,ORD_0033900,3
REV_0010915,ORD_0001674,1
REV_0010916,ORD_0026083,4
